time,precipIntensity,temperature,apparentTemperature,dewPoint,humidity,pressure,windSpeed,cloudCover
2018-01-15 11:00:00,0.0,24.0,24.0,12.2,0.48,,13.5,
2018-01-15 12:00:00,0.0,24.83,24.83,12.64,0.47,,18.86,
2018-01-15 13:00:00,0.0,25.39,25.39,12.84,0.46,,15.3,
2018-01-15 14:00:00,0.0,26.68,26.68,13.47,0.44,,14.74,
2018-01-15 15:00:00,0.0,25.13,25.13,13.37,0.48,,11.91,0.5
2018-01-15 16:00:00,0.0,25.03,25.03,13.24,0.48,,4.81,
2018-01-15 17:00:00,0.0,23.92,23.92,12.98,0.5,,13.28,
2018-01-15 18:00:00,0.0,22.62,22.62,12.63,0.53,1015.09,11.83,0.25
2018-01-15 19:00:00,0.0,20.77,20.77,12.44,0.59,,1.61,
2018-01-15 20:00:00,0.0,21.43,21.43,11.9,0.55,,6.41,
2018-01-15 21:00:00,0.0,18.98,18.98,11.38,0.61,1017.38,10.15,
2018-01-15 22:00:00,0.0,18.74,18.74,11.58,0.63,,9.48,
2018-01-15 23:00:00,0.0,18.92,18.92,11.63,0.63,,5.17,
2018-01-16 00:00:00,0.0,18.92,18.92,11.86,0.64,,3.23,
2018-01-16 01:00:00,0.0,18.92,18.92,12.09,0.65,,4.81,
2018-01-16 02:00:00,0.0,18.92,18.92,12.31,0.66,,2.41,
2018-01-16 03:00:00,0.0,18.92,18.92,12.31,0.66,,1.05,
2018-01-16 04:00:00,0.0,18.36,18.36,12.01,0.67,,3.27,
2018-01-16 05:00:00,0.0,18.92,18.92,12.46,0.66,,0.0,
2018-01-16 06:00:00,0.0,18.92,18.92,12.53,0.67,,0.97,
2018-01-16 07:00:00,0.0,18.18,18.18,12.29,0.69,,6.13,
2018-01-16 08:00:00,0.0,19.01,19.01,12.36,0.65,,6.45,
2018-01-16 09:00:00,0.0,20.93,20.93,13.13,0.61,1017.2,11.81,0.75
2018-01-16 10:00:00,0.0,23.17,23.17,13.87,0.56,,9.98,
2018-01-16 11:00:00,0.0,25.35,25.35,14.03,0.5,,4.63,
2018-01-16 12:00:00,0.0,26.23,26.23,14.63,0.49,1015.19,4.91,0.63
2018-01-16 13:00:00,0.0,27.07,27.32,14.89,0.47,,8.26,
2018-01-16 14:00:00,0.0,27.33,27.51,14.89,0.47,,10.44,
2018-01-16 15:00:00,0.0,27.5,27.73,15.34,0.48,,6.42,0.75
2018-01-16 16:00:00,0.0,26.28,26.28,14.83,0.49,,10.57,
2018-01-16 17:00:00,0.0,26.03,26.03,14.71,0.5,,5.97,
2018-01-16 18:00:00,0.0,23.71,23.71,15.08,0.59,,0.61,
2018-01-16 19:00:00,0.0,22.31,22.45,16.75,0.71,,6.44,
2018-01-16 20:00:00,0.0,21.78,21.78,14.67,0.64,,6.55,
2018-01-16 21:00:00,0.0,20.77,20.77,14.13,0.66,,6.29,
2018-01-16 22:00:00,0.0,20.02,20.02,13.59,0.67,,2.43,
2018-01-16 23:00:00,0.0,19.85,19.85,13.8,0.68,,8.03,
2018-01-17 00:00:00,0.0,19.03,19.03,13.41,0.7,,11.18,
2018-01-17 01:00:00,0.0,19.47,19.47,13.29,0.68,,0.93,
2018-01-17 02:00:00,0.0,19.67,19.67,13.72,0.69,,2.62,
2018-01-17 03:00:00,0.0,20.02,20.02,14.02,0.68,,1.61,
2018-01-17 04:00:00,0.0,19.47,19.47,13.51,0.68,,3.2,
2018-01-17 05:00:00,0.0,19.47,19.47,13.51,0.68,,2.11,
2018-01-17 06:00:00,0.0,19.29,19.29,13.76,0.7,1015.82,6.87,0.88
2018-01-17 07:00:00,0.0,19.29,19.29,13.48,0.69,,4.38,0.44
2018-01-17 08:00:00,0.0,20.38,20.38,13.4,0.64,,10.24,0.44
2018-01-17 09:00:00,0.0,22.04,22.04,13.6,0.59,1016.09,8.48,0.66
2018-01-17 10:00:00,0.0,23.08,23.08,13.71,0.56,,14.5,
2018-01-17 11:00:00,0.0,24.17,24.17,14.06,0.53,,12.99,
2018-01-17 12:00:00,0.0,26.71,26.71,14.48,0.47,1016.4,13.79,0.63
2018-01-17 13:00:00,0.0,25.93,25.93,14.57,0.5,,11.1,
2018-01-17 14:00:00,0.0,26.19,26.19,14.42,0.48,,16.5,0.19
2018-01-17 15:00:00,0.0,25.92,25.92,14.29,0.49,,17.78,0.58
2018-01-17 16:00:00,0.0,24.61,24.61,14.01,0.52,,19.46,0.19
2018-01-17 17:00:00,0.0,23.81,23.81,13.37,0.52,,20.79,0.19
2018-01-17 18:00:00,0.0,22.08,22.08,12.88,0.56,,8.45,0.88
2018-01-17 19:00:00,0.0,20.23,20.23,12.52,0.61,,13.68,
2018-01-17 20:00:00,0.0,20.38,20.38,12.29,0.6,,7.82,
2018-01-17 21:00:00,0.0,20.38,20.38,12.28,0.6,,16.51,
2018-01-17 22:00:00,0.0,20.38,20.38,11.64,0.57,,13.34,
2018-01-17 23:00:00,0.0,20.64,20.64,11.3,0.55,,7.63,
2018-01-18 00:00:00,0.0,20.36,20.36,11.13,0.55,1016.5,13.42,0.75
2018-01-18 01:00:00,0.0,20.77,20.77,10.99,0.54,,4.81,
2018-01-18 02:00:00,0.0,19.67,19.67,10.42,0.55,,4.3,
2018-01-18 03:00:00,0.0,20.22,20.22,10.67,0.54,,3.04,
2018-01-18 04:00:00,0.0,20.22,20.22,10.91,0.55,,3.62,
2018-01-18 05:00:00,0.0,20.22,20.22,11.68,0.58,,3.35,
2018-01-18 06:00:00,0.0,19.15,19.15,11.91,0.63,1015.29,7.9,0.38
2018-01-18 07:00:00,0.0,19.56,19.56,12.26,0.63,,3.44,
2018-01-18 08:00:00,0.0,21.26,21.26,12.81,0.59,,5.23,
2018-01-18 09:00:00,0.0,23.56,23.56,13.8,0.54,,6.05,
2018-01-18 10:00:00,0.0,24.42,24.42,13.87,0.52,,18.96,
2018-01-18 11:00:00,0.0,25.92,25.92,14.53,0.5,,17.96,
2018-01-18 12:00:00,0.0,26.72,27.04,14.69,0.48,,20.2,
2018-01-18 13:00:00,0.0,27.79,28.08,15.86,0.48,,21.66,
2018-01-18 14:00:00,0.0,27.24,27.6,15.66,0.49,,17.46,0.19
2018-01-18 15:00:00,0.0,26.68,27.19,15.74,0.51,,16.11,0.19
2018-01-18 16:00:00,0.0,26.17,26.18,15.22,0.51,,22.92,0.19
2018-01-18 17:00:00,0.0,23.92,23.92,15.06,0.58,,15.56,0.19
2018-01-18 18:00:00,0.0,23.03,23.03,15.04,0.61,1014.9,10.73,0.23
2018-01-18 19:00:00,0.0,21.53,21.53,14.76,0.65,,13.08,
2018-01-18 20:00:00,0.0,21.76,21.76,14.92,0.65,,9.12,
2018-01-18 21:00:00,0.0,21.2,21.2,14.38,0.65,1016.09,10.93,0.25
2018-01-18 22:00:00,0.0,22.44,22.44,14.99,0.63,,8.9,
2018-01-18 23:00:00,0.0,20.92,20.92,14.86,0.68,,8.69,
2018-01-19 00:00:00,0.0,20.92,20.92,14.86,0.68,,11.17,
2018-01-19 01:00:00,0.0,21.63,21.63,14.99,0.66,,6.1,
2018-01-19 02:00:00,0.0,20.63,20.63,14.99,0.7,,0.0,
2018-01-19 03:00:00,0.0,20.63,20.63,14.88,0.7,,7.87,
2018-01-19 04:00:00,0.0,21.63,21.63,14.88,0.65,,9.66,
2018-01-19 05:00:00,0.0,20.63,20.63,14.79,0.69,,0.0,
2018-01-19 06:00:00,0.0,19.56,19.56,14.73,0.74,,3.12,
2018-01-19 07:00:00,0.0,20.22,20.22,14.78,0.71,,10.9,
2018-01-19 08:00:00,0.0,22.64,22.64,15.18,0.63,,8.01,
2018-01-19 09:00:00,0.0,23.77,23.79,15.72,0.61,,13.21,
2018-01-19 10:00:00,0.0,25.64,25.73,16.28,0.56,,15.68,
2018-01-19 11:00:00,0.0,26.51,26.64,16.66,0.55,,8.66,
2018-01-19 12:00:00,0.0,27.91,28.51,17.07,0.52,1013.71,13.41,0.25
2018-01-19 13:00:00,0.0,29.61,30.15,17.28,0.48,,16.32,0.19
2018-01-19 14:00:00,0.0,30.13,30.61,17.18,0.46,,10.11,0.19
2018-01-19 15:00:00,0.0,28.74,29.98,18.92,0.55,,5.81,0.49
2018-01-19 16:00:00,0.0,28.47,29.27,17.79,0.52,,9.4,0.19
2018-01-19 17:00:00,0.0,26.51,27.39,17.63,0.58,,3.22,0.44
2018-01-19 18:00:00,0.0,24.86,25.11,18.0,0.66,1012.91,5.33,0.49
2018-01-19 19:00:00,0.0,23.28,23.34,16.17,0.64,,5.86,
2018-01-19 20:00:00,0.0,23.08,23.15,16.27,0.66,,3.69,
2018-01-19 21:00:00,0.0,22.34,22.37,15.81,0.67,1014.61,5.36,0.13
2018-01-19 22:00:00,0.0,21.78,21.82,15.88,0.69,,7.97,
2018-01-19 23:00:00,0.0,20.93,20.93,15.42,0.71,,7.82,
2018-01-20 00:00:00,0.0,20.67,20.67,15.13,0.71,1013.5,3.36,
2018-01-20 01:00:00,0.0,19.61,19.61,15.23,0.76,,3.09,
2018-01-20 02:00:00,0.0,20.58,20.58,15.42,0.72,,1.61,
2018-01-20 03:00:00,0.0,20.02,20.03,15.38,0.75,,1.61,
2018-01-20 04:00:00,0.0,20.58,20.58,15.42,0.72,,0.0,
2018-01-20 05:00:00,0.0,18.92,18.92,15.18,0.79,,0.0,
2018-01-20 06:00:00,0.0,18.92,18.92,15.01,0.78,,4.22,
2018-01-20 07:00:00,0.0,20.58,20.58,15.42,0.72,,4.02,
2018-01-20 08:00:00,0.0,21.81,21.86,15.96,0.69,,3.35,
2018-01-20 09:00:00,0.0,24.0,24.09,16.4,0.63,,5.89,
2018-01-20 10:00:00,0.0,25.93,26.06,16.6,0.56,,3.33,
2018-01-20 11:00:00,0.0,27.33,27.88,16.57,0.52,,9.99,
2018-01-20 12:00:00,0.0,29.03,29.52,17.07,0.49,1012.21,7.95,0.13
2018-01-20 13:00:00,0.0,28.92,29.76,17.94,0.52,,3.15,
2018-01-20 14:00:00,0.0,29.72,30.63,18.16,0.5,,2.29,0.19
2018-01-20 15:00:00,0.0,30.52,31.69,18.61,0.49,,3.17,0.19
2018-01-20 16:00:00,0.0,29.84,30.75,18.13,0.5,,1.66,0.19
2018-01-20 17:00:00,0.0,29.97,30.89,18.14,0.49,,2.41,0.19
2018-01-20 18:00:00,0.0,27.83,29.06,18.97,0.59,1009.7,4.38,0.65
2018-01-20 19:00:00,0.0,25.98,26.37,19.21,0.66,,2.95,0.75
2018-01-20 20:00:00,0.0,24.93,25.28,18.76,0.69,,5.42,0.26
2018-01-20 21:00:00,0.0,24.61,24.97,18.88,0.71,1012.51,1.05,0.58
2018-01-20 22:00:00,0.0,23.56,23.92,18.82,0.75,,0.0,
2018-01-20 23:00:00,0.0,22.58,22.89,18.2,0.76,,2.69,
2018-01-21 00:00:00,0.0,22.08,22.37,17.97,0.78,1011.5,2.85,
2018-01-21 01:00:00,0.0,21.63,21.84,17.24,0.76,,0.0,
2018-01-21 02:00:00,0.0,21.63,21.88,17.58,0.78,,0.0,
2018-01-21 03:00:00,0.0,21.63,21.85,17.32,0.76,,0.0,
2018-01-21 04:00:00,0.0,20.58,20.73,16.63,0.78,,0.0,
2018-01-21 05:00:00,0.0,21.13,21.32,16.98,0.77,,0.0,
2018-01-21 06:00:00,0.0,20.14,20.36,16.98,0.82,1011.21,3.69,
2018-01-21 07:00:00,0.0,20.14,20.38,17.17,0.83,,3.65,
2018-01-21 08:00:00,0.0,22.91,23.16,17.78,0.73,,3.48,
2018-01-21 09:00:00,0.0,25.39,25.66,18.08,0.64,1013.09,6.02,
2018-01-21 10:00:00,0.0,26.78,27.83,18.46,0.6,,8.45,
2018-01-21 11:00:00,0.0,27.91,28.89,18.28,0.56,,11.46,
2018-01-21 12:00:00,0.0,29.09,30.29,18.81,0.54,,6.15,
2018-01-21 13:00:00,0.0,30.67,32.02,18.94,0.5,,4.84,0.19
2018-01-21 14:00:00,0.0,29.66,31.26,19.51,0.55,,3.07,0.19
2018-01-21 15:00:00,0.0,31.32,33.09,19.53,0.5,,1.16,0.25
2018-01-21 16:00:00,0.0,30.72,32.11,18.99,0.5,,4.47,
2018-01-21 17:00:00,0.0,29.43,31.74,20.78,0.6,,5.44,0.19
2018-01-21 18:00:00,0.0,26.81,28.36,20.25,0.67,,3.94,0.19
2018-01-21 19:00:00,0.0,25.22,25.69,19.88,0.72,,3.54,
2018-01-21 20:00:00,0.0,24.93,25.38,19.64,0.73,,0.74,
2018-01-21 21:00:00,0.0,25.48,25.92,19.69,0.7,1009.19,0.0,0.88
2018-01-21 22:00:00,0.0,24.68,25.11,19.48,0.73,,2.66,
2018-01-21 23:00:00,0.0,22.84,23.34,19.8,0.83,,0.97,
2018-01-22 00:00:00,0.0,23.48,23.91,19.33,0.78,,0.89,
2018-01-22 01:00:00,0.0,22.44,22.87,19.14,0.82,,0.0,
2018-01-22 02:00:00,0.0,21.33,21.68,18.3,0.83,,0.0,
2018-01-22 03:00:00,0.0,20.77,21.12,18.1,0.85,,0.0,
2018-01-22 04:00:00,0.0,20.77,21.14,18.29,0.86,,0.0,
2018-01-22 05:00:00,0.0,21.63,22.0,18.48,0.82,,0.0,0.44
2018-01-22 06:00:00,0.0,21.36,21.72,18.38,0.83,,4.8,0.44
2018-01-22 07:00:00,0.0,21.43,21.82,18.57,0.84,,5.86,0.44
2018-01-22 08:00:00,0.0,23.74,24.13,19.03,0.75,,5.97,0.44
2018-01-22 09:00:00,0.0,25.97,26.42,19.77,0.69,,3.25,
2018-01-22 10:00:00,0.0,27.79,29.45,20.04,0.63,,2.32,
2018-01-22 11:00:00,0.0,28.37,30.11,20.05,0.61,,5.57,0.19
2018-01-22 12:00:00,0.0,29.17,31.21,20.38,0.59,1009.7,3.23,0.19
2018-01-22 13:00:00,0.0,29.97,31.81,19.88,0.55,,3.3,0.36
2018-01-22 14:00:00,0.0,30.23,31.76,19.32,0.52,,3.14,0.36
2018-01-22 15:00:00,0.0,29.93,31.99,20.24,0.56,,4.43,0.19
2018-01-22 16:00:00,0.0,29.43,32.54,21.94,0.64,,5.86,0.19
2018-01-22 17:00:00,0.0,27.91,30.34,21.64,0.69,,7.92,0.19
2018-01-22 18:00:00,0.0,24.42,25.08,21.24,0.82,1008.19,5.81,0.19
2018-01-22 19:00:00,0.0,23.58,24.22,20.98,0.85,,3.36,0.19
2018-01-22 20:00:00,0.0,24.42,25.08,21.24,0.82,,2.35,0.36
2018-01-22 21:00:00,0.0,24.42,25.07,21.17,0.82,,0.93,0.75
2018-01-22 22:00:00,0.0,23.88,24.51,20.96,0.84,,0.02,
2018-01-22 23:00:00,0.0,23.08,23.69,20.61,0.86,,0.0,
2018-01-23 00:00:00,0.0,22.77,23.36,20.38,0.86,1009.91,0.0,
2018-01-23 01:00:00,0.0,22.44,22.98,19.94,0.86,,0.0,
2018-01-23 02:00:00,0.0,21.33,21.83,19.38,0.89,,0.0,
2018-01-23 03:00:00,0.0,21.33,21.78,19.0,0.87,,0.0,
2018-01-23 04:00:00,0.0,20.77,21.22,18.78,0.88,,0.0,
2018-01-23 05:00:00,0.0,20.22,20.56,17.9,0.87,,0.0,
2018-01-23 06:00:00,0.0,20.23,20.57,17.93,0.87,1011.11,0.0,0.25
2018-01-23 07:00:00,0.0,21.07,21.41,18.08,0.83,,2.4,0.19
2018-01-23 08:00:00,0.0,23.82,24.14,18.48,0.72,,4.46,0.19
2018-01-23 09:00:00,0.0,25.97,26.28,18.54,0.64,,8.69,
2018-01-23 10:00:00,0.0,27.07,28.28,18.99,0.61,,10.28,
2018-01-23 11:00:00,0.0,29.61,31.18,19.48,0.55,,12.18,0.19
2018-01-23 12:00:00,0.0,30.66,32.04,18.99,0.5,,7.44,0.19
2018-01-23 13:00:00,0.0,29.66,30.97,18.96,0.53,,3.23,0.19
2018-01-23 14:00:00,0.0,30.77,31.89,18.51,0.48,,6.44,0.19
2018-01-23 15:00:00,0.0,31.24,32.87,19.31,0.49,,4.89,0.19
2018-01-23 16:00:00,0.0,32.11,34.26,19.95,0.49,,2.22,0.19
2018-01-23 17:00:00,0.0,26.81,28.47,20.66,0.69,,8.5,0.26
2018-01-23 18:00:00,2.3952,22.62,23.21,20.36,0.87,1009.51,3.14,0.36
2018-01-23 19:00:00,0.061,22.58,23.2,20.51,0.88,,0.48,0.65
2018-01-23 20:00:00,0.0864,22.38,23.11,21.24,0.93,,1.88,0.44
2018-01-23 21:00:00,0.0,22.87,23.56,21.11,0.9,1010.8,0.0,0.36
2018-01-23 22:00:00,0.0,22.44,23.08,20.67,0.9,,0.0,0.19
2018-01-23 23:00:00,0.0,21.69,22.23,19.75,0.89,,0.0,0.19
2018-01-24 00:00:00,0.0,21.28,21.84,19.77,0.91,1010.4,3.25,0.32
2018-01-24 01:00:00,0.0,21.33,21.89,19.77,0.91,,0.77,
2018-01-24 02:00:00,0.0,20.37,20.95,19.56,0.95,,2.64,
2018-01-24 03:00:00,0.0,20.71,21.23,19.31,0.92,,3.28,
2018-01-24 04:00:00,0.0,21.79,22.22,18.89,0.84,,3.28,
2018-01-24 05:00:00,0.0,20.71,21.1,18.39,0.87,,7.1,
2018-01-24 06:00:00,0.0,20.35,20.71,18.03,0.87,,2.43,
2018-01-24 07:00:00,0.0,20.77,21.12,18.1,0.85,,7.45,0.19
2018-01-24 08:00:00,0.0,23.56,23.94,18.99,0.76,,7.34,
2018-01-24 09:00:00,0.0,25.78,26.14,18.99,0.66,,12.96,
2018-01-24 10:00:00,0.0,26.32,26.58,17.98,0.6,,21.16,
2018-01-24 11:00:00,0.0,28.24,28.78,16.98,0.51,,20.2,
2018-01-24 12:00:00,0.0,29.24,29.24,14.97,0.42,,20.66,
2018-01-24 13:00:00,0.0,30.23,30.23,14.97,0.4,,17.67,
2018-01-24 14:00:00,0.0,30.22,30.22,15.23,0.4,,6.31,0.19
2018-01-24 15:00:00,0.0,30.77,31.42,17.57,0.45,1012.09,6.44,0.36
2018-01-24 16:00:00,0.0,30.77,31.42,17.57,0.45,,6.07,0.36
2018-01-24 17:00:00,0.0,29.09,29.78,17.59,0.5,,6.05,0.44
2018-01-24 18:00:00,0.0,27.43,28.34,17.98,0.56,,4.81,0.44
2018-01-24 19:00:00,0.0,26.32,27.48,18.99,0.64,,7.24,0.44
2018-01-24 20:00:00,0.0,25.23,25.59,18.99,0.68,,10.72,0.44
2018-01-24 21:00:00,0.0,24.66,24.86,17.43,0.64,,8.26,0.44
2018-01-24 22:00:00,0.0,24.68,24.84,17.16,0.63,,4.55,
2018-01-24 23:00:00,0.0,24.16,24.31,17.07,0.65,,2.32,
2018-01-25 00:00:00,0.0,23.71,23.86,17.0,0.66,1012.91,11.91,0.25
2018-01-25 01:00:00,0.0,23.56,23.7,16.92,0.66,,4.28,
2018-01-25 02:00:00,0.0,23.34,23.52,17.14,0.68,,1.08,
2018-01-25 03:00:00,0.0,23.0,23.16,16.99,0.69,,0.0,
2018-01-25 04:00:00,0.0,22.44,22.6,16.99,0.71,,0.0,
2018-01-25 05:00:00,0.0,22.44,22.61,17.03,0.72,,1.85,
2018-01-25 06:00:00,0.0,21.67,21.84,17.01,0.75,1012.71,4.46,
2018-01-25 07:00:00,0.0,22.76,22.94,17.27,0.71,,9.14,
2018-01-25 08:00:00,0.0,24.53,24.72,17.39,0.65,,11.15,
2018-01-25 09:00:00,0.0,25.41,25.62,17.55,0.62,1013.59,11.8,
2018-01-25 10:00:00,0.0,26.81,27.66,17.63,0.57,,12.18,
2018-01-25 11:00:00,0.0,28.03,28.84,17.78,0.54,,12.01,
2018-01-25 12:00:00,0.0,29.61,30.31,17.66,0.49,,10.78,
2018-01-25 13:00:00,0.0,31.18,31.92,17.71,0.45,,14.76,0.19
2018-01-25 14:00:00,0.0,30.05,30.74,17.66,0.48,,6.9,0.44
2018-01-25 15:00:00,0.0,29.97,30.71,17.76,0.48,,1.9,0.44
2018-01-25 16:00:00,0.0,29.72,30.24,17.25,0.47,,5.31,0.19
2018-01-25 17:00:00,0.0,29.03,29.57,17.21,0.49,,3.93,0.19
2018-01-25 18:00:00,0.0,27.62,28.51,17.93,0.56,1009.1,2.16,0.32
2018-01-25 19:00:00,0.0,25.97,26.17,17.41,0.59,,6.71,0.19
2018-01-25 20:00:00,0.0,25.12,25.33,17.5,0.63,,9.01,
2018-01-25 21:00:00,0.0,24.08,24.27,17.42,0.66,1011.9,5.58,0.38
2018-01-25 22:00:00,0.0,23.82,24.02,17.43,0.67,,5.73,
2018-01-25 23:00:00,0.0,23.18,23.36,17.23,0.69,,6.55,
2018-01-26 00:00:00,0.0,22.9,23.01,16.54,0.67,,7.87,
2018-01-26 01:00:00,0.0,23.0,23.13,16.81,0.68,,8.03,
2018-01-26 02:00:00,0.0,22.64,22.8,16.99,0.7,,12.67,
2018-01-26 03:00:00,0.0,22.64,22.81,17.03,0.71,,8.79,
2018-01-26 04:00:00,0.0,21.69,21.86,16.99,0.75,,4.81,
2018-01-26 05:00:00,0.0,21.69,21.86,16.97,0.75,,0.37,
2018-01-26 06:00:00,0.0,21.34,21.51,16.87,0.76,,0.66,
2018-01-26 07:00:00,0.0,21.25,21.43,16.99,0.77,,6.13,
2018-01-26 08:00:00,0.0,23.77,23.95,17.21,0.67,,7.42,
2018-01-26 09:00:00,0.0,25.78,25.94,16.98,0.58,,12.86,
2018-01-26 10:00:00,0.0,26.28,26.42,16.78,0.56,,12.31,
2018-01-26 11:00:00,0.0,28.29,28.92,17.28,0.51,,12.92,
2018-01-26 12:00:00,0.0,28.81,29.39,17.25,0.5,1013.5,12.39,0.19
2018-01-26 13:00:00,0.0,29.24,29.34,15.98,0.45,,20.25,0.19
2018-01-26 14:00:00,0.0,29.66,30.55,18.09,0.5,,10.27,0.26
2018-01-26 15:00:00,0.0,29.97,30.64,17.62,0.48,,2.82,0.44
2018-01-26 16:00:00,0.0,29.66,30.42,17.79,0.49,,5.92,0.44
2018-01-26 17:00:00,0.0,28.54,29.49,18.21,0.54,,4.81,0.44
2018-01-26 18:00:00,0.0,26.89,27.76,17.71,0.57,,6.32,0.44
2018-01-26 19:00:00,0.0,25.97,26.24,18.16,0.62,,3.27,0.44
2018-01-26 20:00:00,0.0,25.12,25.35,17.74,0.64,,5.38,0.19
2018-01-26 21:00:00,0.0,24.42,24.58,17.04,0.64,,8.85,0.19
2018-01-26 22:00:00,0.0,23.71,23.84,16.84,0.65,,4.47,
2018-01-26 23:00:00,0.0,22.63,22.77,16.79,0.7,,6.98,
2018-01-27 00:00:00,0.0,22.1,22.26,16.88,0.72,,9.72,
2018-01-27 01:00:00,0.0,22.25,22.39,16.81,0.71,,6.5,
2018-01-27 02:00:00,0.0,22.25,22.39,16.81,0.71,,4.47,
2018-01-27 03:00:00,0.0,21.69,21.86,16.91,0.74,,5.5,
2018-01-27 04:00:00,0.0,21.69,21.86,16.99,0.75,,0.0,
2018-01-27 05:00:00,0.0,21.13,21.34,17.18,0.78,,0.0,
2018-01-27 06:00:00,0.0,20.58,20.76,16.82,0.79,,0.0,
2018-01-27 07:00:00,0.0,21.13,21.32,16.98,0.77,,0.0,
2018-01-27 08:00:00,0.0,23.18,23.46,18.06,0.73,,4.59,
2018-01-27 09:00:00,0.0,24.86,25.09,17.77,0.65,,6.29,
2018-01-27 10:00:00,0.0,26.51,27.36,17.46,0.58,,12.67,
2018-01-27 11:00:00,0.0,27.95,28.72,17.63,0.54,,11.89,
2018-01-27 12:00:00,0.0,29.61,30.71,18.54,0.51,1010.5,8.85,
2018-01-27 13:00:00,0.0,30.35,31.64,18.86,0.5,,5.84,0.44
2018-01-27 14:00:00,0.0,29.97,31.01,18.4,0.5,,4.09,0.44
2018-01-27 15:00:00,0.0,29.97,31.38,19.12,0.52,,2.3,0.57
2018-01-27 16:00:00,0.0,30.52,31.31,17.86,0.47,,5.28,0.19
2018-01-27 17:00:00,0.0,30.23,31.24,18.34,0.49,,4.47,0.19
2018-01-27 18:00:00,0.0,26.53,28.02,20.29,0.69,1000.81,2.95,0.4
2018-01-27 19:00:00,0.0,24.68,25.08,19.31,0.72,,5.62,0.19
2018-01-27 20:00:00,0.0,24.66,24.99,18.63,0.69,,0.0,0.44
2018-01-27 21:00:00,0.0,24.66,24.94,18.21,0.67,,0.0,0.44
2018-01-27 22:00:00,0.0,24.09,24.44,18.72,0.72,,0.0,0.44
2018-01-27 23:00:00,0.0,23.62,23.94,18.42,0.73,,1.22,0.44
2018-01-28 00:00:00,0.0,23.12,23.41,18.08,0.73,,1.43,0.19
2018-01-28 01:00:00,0.0,22.1,22.35,17.66,0.76,,1.09,0.19
2018-01-28 02:00:00,0.0,20.77,21.08,17.86,0.83,,0.0,
2018-01-28 03:00:00,0.0,20.77,21.07,17.75,0.83,,0.0,
2018-01-28 04:00:00,0.0,19.67,19.95,17.37,0.87,,0.0,
2018-01-28 05:00:00,0.0,21.63,21.89,17.65,0.78,,1.46,
2018-01-28 06:00:00,0.0,20.35,20.61,17.34,0.83,1009.79,2.67,
2018-01-28 07:00:00,0.0,20.36,20.62,17.37,0.83,,1.22,
2018-01-28 08:00:00,0.0,23.58,23.92,18.58,0.74,,3.65,
2018-01-28 09:00:00,0.0,25.97,26.23,18.08,0.62,1010.7,9.61,
2018-01-28 10:00:00,0.0,27.07,27.96,17.81,0.57,,13.49,
2018-01-28 11:00:00,0.0,28.77,29.61,17.97,0.52,,10.07,
2018-01-28 12:00:00,0.0,28.93,30.31,19.19,0.56,,5.41,0.19
2018-01-28 13:00:00,0.0,29.97,31.42,19.21,0.53,,3.19,0.19
2018-01-28 14:00:00,0.0,30.78,32.02,18.73,0.49,,0.82,0.19
2018-01-28 15:00:00,0.0,31.02,32.18,18.53,0.47,,3.96,0.19
2018-01-28 16:00:00,0.0,30.47,31.34,18.03,0.47,,5.87,0.19
2018-01-28 17:00:00,0.0,29.36,30.89,19.44,0.55,,4.46,0.19
2018-01-28 18:00:00,0.0,26.53,28.25,21.17,0.72,,3.03,0.44
2018-01-28 19:00:00,0.0,26.53,28.17,20.86,0.71,,1.37,0.26
2018-01-28 20:00:00,0.0,25.44,25.91,19.93,0.72,,2.32,0.19
2018-01-28 21:00:00,0.0,26.14,26.42,18.21,0.62,,1.63,0.19
2018-01-28 22:00:00,0.0,25.13,25.48,18.8,0.68,,4.35,0.19
2018-01-28 23:00:00,0.0,23.62,23.97,18.68,0.74,,0.0,0.19
2018-01-29 00:00:00,0.0,22.87,23.21,18.56,0.77,,1.16,0.44
2018-01-29 01:00:00,0.0,21.88,22.21,18.21,0.8,,0.0,
2018-01-29 02:00:00,0.0,21.33,21.63,17.89,0.81,,0.0,
2018-01-29 03:00:00,0.0,20.77,21.04,17.57,0.82,,0.0,
2018-01-29 04:00:00,0.0,22.64,22.92,17.94,0.75,,0.0,
2018-01-29 05:00:00,0.0,22.25,22.47,17.5,0.75,,3.07,0.19
2018-01-29 06:00:00,0.0,22.38,22.66,17.93,0.76,,5.57,
2018-01-29 07:00:00,0.0,21.72,22.01,17.93,0.79,,5.39,
2018-01-29 08:00:00,0.0,24.53,24.84,18.49,0.69,,10.25,
2018-01-29 09:00:00,0.0,25.67,25.98,18.53,0.65,,10.15,
2018-01-29 10:00:00,0.0,27.5,28.71,18.96,0.6,,14.92,
2018-01-29 11:00:00,0.0,29.35,30.72,19.12,0.54,,9.3,0.19
2018-01-29 12:00:00,0.0,30.39,31.78,19.02,0.51,,14.42,0.32
2018-01-29 13:00:00,0.0,31.05,32.71,19.4,0.5,,3.04,0.75
2018-01-29 14:00:00,0.0,30.78,32.39,19.36,0.51,,7.82,0.75
2018-01-29 15:00:00,0.0,31.57,33.04,19.01,0.47,,6.5,0.39
2018-01-29 16:00:00,0.0,31.24,33.04,19.58,0.5,,5.78,0.44
